GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,13,False,14, b-SLICE,13,34.0,376136,0,1.14,31.456,39.198,38.226,33.27,56, 12 10 9 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.18%,  0.10%,  2.98%,  2.57%, 13.97%, 10.02%, 35.30%, 24.97%,  0.00%,  0.03%,  0.60%,  3.60%,  0.00%,  0.04%,  0.98%,  4.67%,203688.43,18791.34,9069.54,940132.46,16,235,116.91,57,146,126.36,95,196,124.95, 0.00%, 0.00%,0.00%, 27.27%, 36.36%, 18.18%, 0.00%, 15.91%, 2.27%, 0.00%, 1.16%,0.00%, 19.95%, 33.18%, 25.87%, 8.93%, 8.70%, 2.20%, 0.00%, 5.89%,0.00%, 28.04%, 28.63%, 15.92%, 10.32%, 7.28%, 3.92%, 0.00%, 11.40%,0.00%, 22.88%, 31.26%, 7.03%, 17.10%, 3.37%, 6.95%,0.00%,0.0,182.5,321.5,158.4,884.8,0.0,1964.7,3.745,27
0,14,False,11, P-SLICE,14,32.0,625800,0,1.47,33.6,40.689,39.666,35.244,52, 10 9 7 5 , -, 0.00%,  0.00%,  0.00%, 1.87%,  2.08%,  3.43%, 3.24%,  3.09%, 14.67%, 6.99%,  5.36%, 40.37%, 0.00%,  0.03%,  0.02%,  2.74%,  0.33%,  5.06%,  0.52%,  8.80%,  0.97%,  0.00%,  0.00%,  0.02%,  0.22%,  0.00%,  0.00%,  0.00%,  0.19%,121169.56,13708.87,8953.37,1092062.7,19,235,117.34,55,147,126.91,94,197,124.65, 0.00%, 0.00%,0.00%, 0.00%, 66.67%, 0.00%, 0.00%, 33.33%, 0.00%, 70.56%, 0.00%,0.00%, 6.22%, 20.03%, 1.75%, 0.08%, 1.29%, 0.08%, 74.84%, 0.06%,0.00%, 10.63%, 12.61%, 0.93%, 0.14%, 0.59%, 0.20%, 77.91%, 0.61%,0.00%, 11.20%, 8.86%, 0.29%, 0.53%, 0.16%, 0.45%,0.00%,0.0,4.5,317.0,109.9,1490.4,0.0,1652.2,5.646,51
0,15,False,17, b-SLICE,15,34.0,210392,0,1.47,34.294,40.517,39.339,35.703,57, 14 12 ,16 17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.26%,  4.32%,  4.24%, 14.24%,  9.05%, 32.24%, 16.23%,  0.00%,  0.06%,  1.24%,  5.28%,  0.00%,  0.42%,  2.74%,  9.53%,110605.01,13365.24,6039.56,406539.15,22,235,122.73,57,146,127.91,94,197,123.77, 0.00%, 0.00%,0.00%, 23.08%, 15.38%, 53.85%, 0.00%, 5.77%, 1.92%, 0.00%, 5.33%,0.00%, 31.97%, 15.81%, 20.07%, 8.35%, 14.39%, 4.09%, 0.00%, 13.85%,0.00%, 29.15%, 25.52%, 10.69%, 7.40%, 7.84%, 5.56%, 0.00%, 21.75%,0.00%, 23.99%, 30.44%, 4.21%, 8.19%, 3.70%, 7.73%,0.00%,0.0,110.4,230.1,133.9,670.4,0.0,2150.3,3.638,50
0,16,False,16, B-SLICE,16,33.0,267896,0,1.07,33.68,40.58,39.575,35.279,55, 14 12 9 ,17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.45%,  5.62%,  3.97%, 16.79%,  8.54%, 35.91%, 15.01%,  0.00%,  0.09%,  1.04%,  5.39%,  0.00%,  0.40%,  1.30%,  5.32%,119129.61,13124.33,8080.29,455614.35,20,235,122.18,57,147,127.65,91,198,124.05, 0.00%, 0.00%,0.00%, 5.71%, 20.00%, 45.71%, 11.43%, 17.14%, 0.00%, 0.00%, 4.84%,0.00%, 26.42%, 29.36%, 16.93%, 5.87%, 12.87%, 3.71%, 0.00%, 8.02%,0.00%, 28.70%, 34.11%, 11.11%, 3.92%, 7.81%, 6.33%, 0.00%, 16.02%,0.00%, 26.69%, 34.83%, 5.03%, 6.00%, 3.29%, 8.13%,0.00%,0.0,143.0,271.7,170.3,740.0,0.0,2058.1,3.319,31
0,17,False,15, P-SLICE,17,32.0,570064,0,1.52,34.232,40.794,39.953,35.767,53, 14 12 10 9 , -, 0.00%,  0.00%,  0.00%, 2.36%,  2.04%,  3.70%, 2.99%,  2.25%, 14.87%, 6.10%,  4.55%, 38.74%, 0.00%,  0.07%,  0.18%,  3.56%,  0.44%,  6.95%,  0.35%,  9.45%,  0.76%,  0.00%,  0.00%,  0.00%,  0.28%,  0.00%,  0.00%,  0.00%,  0.35%,105687.02,13140.32,7836.83,1164880.53,19,235,115.77,55,148,126.43,89,197,125.05, 0.00%, 0.00%,0.00%, 7.14%, 21.43%, 28.57%, 0.00%, 42.86%, 0.00%, 66.91%, 0.00%,0.00%, 8.05%, 21.38%, 1.24%, 0.22%, 2.20%, 0.00%, 69.25%, 0.00%,0.00%, 14.03%, 15.50%, 0.46%, 0.34%, 0.27%, 0.15%, 75.27%, 0.98%,0.00%, 12.70%, 9.89%, 0.24%, 0.24%, 0.16%, 0.51%,0.00%,0.0,92.9,338.3,158.4,1459.6,0.0,1964.3,5.049,35
0,18,True,18, P-SLICE,18,32.0,565168,0,1.51,34.424,40.906,40.248,35.962,55, 17 16 14 12 , -, 0.00%,  0.00%,  0.00%, 2.25%,  2.20%,  3.56%, 3.73%,  2.78%, 15.78%, 6.00%,  4.45%, 36.85%, 0.00%,  0.22%,  0.28%,  3.48%,  0.30%,  7.58%,  0.20%,  8.83%,  0.75%,  0.00%,  0.00%,  0.02%,  0.35%,  0.00%,  0.00%,  0.02%,  0.35%,101040.02,12441.21,7300.05,1516140.76,20,235,116.66,56,149,125.95,91,197,125.34, 0.00%, 0.00%,0.00%, 14.81%, 29.63%, 24.07%, 1.85%, 29.63%, 0.00%, 67.93%, 0.00%,0.00%, 7.42%, 22.12%, 1.03%, 0.08%, 1.34%, 0.08%, 70.02%, 0.12%,0.00%, 12.18%, 17.04%, 0.26%, 0.09%, 0.20%, 0.09%, 74.82%, 1.12%,0.00%, 12.25%, 10.63%, 0.10%, 0.52%, 0.22%, 0.34%,0.00%,0.0,16.1,296.5,97.8,1481.0,0.0,2240.1,6.035,83
0,19,False,21, b-SLICE,19,34.0,818368,0,1.2,30.579,39.091,38.921,32.685,57, 18 16 ,20 21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.02%,  0.56%, 14.25%,  2.98%, 23.37%,  5.12%, 39.68%,  9.45%,  0.00%,  0.00%,  0.23%,  1.55%,  0.00%,  0.00%,  0.51%,  1.27%,241364.12,17311.92,9616.01,2972041.06,17,235,113.08,59,148,126.0,93,198,125.7, 0.00%, 0.00%,0.00%, 29.03%, 35.48%, 15.32%, 0.81%, 15.32%, 4.03%, 0.00%, 0.00%,0.00%, 27.66%, 55.03%, 3.99%, 0.59%, 11.02%, 1.70%, 0.00%, 2.34%,0.00%, 31.23%, 50.20%, 4.48%, 1.09%, 8.31%, 2.34%, 0.00%, 4.74%,0.00%, 33.12%, 46.28%, 2.26%, 3.59%, 2.69%, 7.31%,0.00%,0.0,412.8,310.4,149.9,1349.0,0.0,2768.4,5.191,59
0,20,False,20, B-SLICE,20,33.0,914416,0,1.02,31.67,39.776,39.577,33.671,55, 18 17 16 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.17%,  0.53%, 25.25%,  2.14%, 30.16%,  2.17%, 33.37%,  4.68%,  0.00%,  0.00%,  0.00%,  0.23%,  0.00%,  0.00%,  0.00%,  0.30%,187251.04,14998.54,8729.12,5132157.5,18,235,113.41,44,149,125.75,89,199,126.51, 0.00%, 0.00%,0.00%, 33.33%, 35.29%, 13.73%, 5.88%, 9.80%, 1.96%, 0.00%, 0.00%,0.00%, 28.90%, 63.29%, 3.78%, 0.61%, 2.74%, 0.67%, 0.00%, 0.00%,0.00%, 31.70%, 62.17%, 3.07%, 0.52%, 1.89%, 0.66%, 0.00%, 1.10%,0.00%, 35.44%, 53.85%, 1.72%, 2.54%, 1.55%, 3.81%,0.00%,0.0,350.7,313.3,140.4,1294.1,0.0,2615.0,5.386,35
0,21,False,19, P-SLICE,21,32.0,849296,0,1.23,32.341,40.663,40.196,34.363,53, 18 17 16 12 , -, 0.00%,  0.00%,  0.00%, 2.27%,  3.66%,  2.84%, 3.59%,  4.23%, 14.25%, 7.10%,  6.03%, 39.92%, 0.00%,  0.07%,  0.15%,  2.80%,  0.03%,  4.49%,  0.09%,  7.56%,  0.67%,  0.00%,  0.00%,  0.00%,  0.15%,  0.00%,  0.00%,  0.00%,  0.09%,157734.45,12807.74,9868.0,1419706.84,19,235,113.97,47,148,125.59,91,199,126.49, 0.00%, 0.00%,0.00%, 23.08%, 7.69%, 61.54%, 0.00%, 7.69%, 0.00%, 75.56%, 0.00%,0.00%, 7.85%, 16.30%, 0.30%, 0.00%, 0.00%, 0.00%, 78.20%, 0.00%,0.00%, 10.23%, 11.27%, 0.06%, 0.06%, 0.18%, 0.00%, 79.54%, 0.36%,0.00%, 11.16%, 7.94%, 0.10%, 0.23%, 0.23%, 0.44%,0.00%,0.0,145.2,374.2,140.2,1673.5,0.0,2449.3,5.409,71
0,22,False,24, b-SLICE,22,34.0,313320,0,1.54,31.162,39.764,38.881,33.202,57, 21 20 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%,  0.13%,  2.54%,  3.55%, 12.68%, 10.21%, 34.48%, 20.98%,  0.00%,  0.08%,  0.72%,  4.50%,  0.00%,  0.21%,  1.71%,  8.11%,207451.63,15545.87,12303.54,602121.17,16,235,112.14,61,149,126.0,89,197,126.23, 0.00%, 0.00%,0.00%, 23.53%, 17.65%, 44.12%, 14.71%, 0.00%, 0.00%, 0.00%, 4.60%,0.00%, 17.99%, 21.76%, 29.08%, 13.39%, 9.94%, 3.24%, 0.00%, 9.16%,0.00%, 24.36%, 28.03%, 14.32%, 13.16%, 6.24%, 4.73%, 0.00%, 17.49%,0.00%, 21.35%, 32.06%, 4.75%, 12.30%, 3.72%, 8.32%,0.00%,0.0,316.3,210.2,118.3,687.7,0.0,2971.4,4.113,63
0,23,False,23, B-SLICE,23,33.0,459584,0,1.23,33.223,40.451,39.352,34.893,55, 21 20 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.07%,  6.88%,  3.22%, 21.49%, 10.36%, 37.78%, 14.12%,  0.00%,  0.00%,  0.29%,  2.52%,  0.00%,  0.07%,  0.48%,  2.53%,138537.16,14172.99,7337.8,1384640.54,17,235,118.72,60,147,127.4,89,199,124.95, 0.00%, 0.00%,0.00%, 40.00%, 33.33%, 16.67%, 3.33%, 6.67%, 0.00%, 0.00%, 0.67%,0.00%, 25.42%, 42.26%, 19.78%, 1.94%, 7.58%, 2.36%, 0.00%, 2.25%,0.00%, 32.85%, 34.60%, 14.05%, 6.63%, 6.03%, 3.58%, 0.00%, 8.13%,0.00%, 28.69%, 40.44%, 5.66%, 8.70%, 3.10%, 5.28%,0.00%,0.0,383.3,283.6,167.3,979.0,0.0,2885.0,4.22,20
0,24,False,25, b-SLICE,24,34.0,330512,0,1.06,31.115,40.013,39.565,33.284,56, 23 21 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.07%,  0.36%,  6.05%,  3.99%, 16.44%,  8.99%, 33.57%, 15.87%,  0.00%,  0.00%,  1.23%,  5.37%,  0.00%,  0.20%,  1.52%,  6.34%,209819.79,13906.31,13286.31,606829.79,16,235,115.76,44,151,126.99,89,188,124.87, 0.00%, 0.00%,0.00%, 4.00%, 12.00%, 62.00%, 2.00%, 20.00%, 0.00%, 0.00%, 2.00%,0.00%, 22.30%, 36.77%, 21.71%, 6.41%, 8.49%, 2.33%, 0.00%, 9.23%,0.00%, 29.01%, 31.54%, 12.47%, 6.91%, 6.59%, 4.24%, 0.00%, 17.67%,0.00%, 24.61%, 33.77%, 4.95%, 7.06%, 3.00%, 8.94%,0.00%,0.0,154.9,210.3,118.3,752.8,0.0,2963.9,4.507,26
0,25,False,22, P-SLICE,25,32.0,710608,0,1.43,32.998,40.464,40.289,34.843,52, 21 20 18 16 , -, 0.00%,  0.00%,  0.00%, 2.17%,  4.20%,  2.62%, 3.74%,  4.55%, 15.30%, 6.67%,  4.80%, 39.26%, 0.00%,  0.00%,  0.07%,  2.00%,  0.07%,  5.36%,  0.08%,  8.24%,  0.57%,  0.00%,  0.00%,  0.00%,  0.23%,  0.00%,  0.00%,  0.00%,  0.07%,136511.79,13051.57,9665.8,1210796.01,18,235,112.71,38,151,125.69,90,188,125.88, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 75.00%, 0.00%, 25.00%, 0.00%, 81.30%, 0.00%,0.00%, 3.17%, 14.93%, 0.60%, 0.00%, 0.00%, 0.00%, 77.18%, 0.00%,0.00%, 9.83%, 12.72%, 0.14%, 0.03%, 0.11%, 0.00%, 78.22%, 0.46%,0.00%, 11.11%, 9.34%, 0.15%, 0.33%, 0.12%, 0.27%,0.00%,0.0,325.0,343.9,149.9,1506.0,0.0,2770.2,5.194,78
0,26,False,26, P-SLICE,26,32.0,787192,0,1.34,32.584,40.157,40.307,34.496,55, 25 23 21 20 , -, 0.00%,  0.00%,  0.00%, 1.96%,  3.01%,  2.79%, 3.85%,  3.54%, 13.30%, 6.18%,  5.26%, 34.86%, 0.00%,  0.03%,  0.08%,  2.24%,  0.73%,  7.47%,  0.53%, 11.04%,  1.56%,  0.00%,  0.00%,  0.12%,  0.73%,  0.00%,  0.03%,  0.13%,  0.53%,149816.79,13395.06,8978.85,1342883.25,19,235,114.86,38,152,124.9,88,195,126.32, 0.00%, 0.00%,0.00%, 28.57%, 0.00%, 14.29%, 0.00%, 57.14%, 0.00%, 72.07%, 0.31%,0.00%, 6.79%, 14.04%, 2.78%, 0.77%, 2.39%, 0.85%, 67.90%, 0.82%,0.00%, 13.51%, 16.02%, 0.63%, 0.52%, 0.33%, 0.27%, 71.05%, 1.94%,0.00%, 12.05%, 12.56%, 0.18%, 0.76%, 0.33%, 1.12%,0.00%,0.0,6.0,306.8,118.3,1432.0,0.0,3041.6,5.8,45
0,27,True,27, P-SLICE,27,32.0,1041616,0,1.56,31.853,40.213,40.591,33.99,55, 26 25 23 20 , -, 0.00%,  0.00%,  0.00%, 1.83%,  4.01%,  2.07%, 3.40%,  3.44%, 11.85%, 5.54%,  4.17%, 31.76%, 0.00%,  0.00%,  0.10%,  1.50%,  0.49%,  8.78%,  1.18%, 16.75%,  2.21%,  0.00%,  0.00%,  0.02%,  0.41%,  0.00%,  0.00%,  0.06%,  0.43%,175705.25,12922.46,9246.66,1586427.24,18,235,113.71,31,147,124.87,91,190,126.58, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 58.33%, 8.33%, 33.33%, 0.00%, 79.90%, 0.00%,0.00%, 5.47%, 9.65%, 3.70%, 0.48%, 0.56%, 0.24%, 61.91%, 0.26%,0.00%, 15.81%, 18.12%, 2.79%, 0.63%, 0.32%, 0.16%, 62.76%, 1.28%,0.00%, 15.00%, 17.61%, 0.40%, 1.26%, 0.22%, 1.47%,0.00%,0.0,120.9,338.0,148.0,1495.3,0.0,3213.0,5.472,36
0,28,False,30, b-SLICE,28,34.0,740696,1,1.01,31.268,39.018,39.233,33.232,57, 27 26 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.84%,  0.38%, 15.99%,  2.29%, 24.69%,  6.08%, 38.34%,  8.49%,  0.00%,  0.00%,  0.13%,  1.50%,  0.00%,  0.00%,  0.20%,  1.07%,209097.13,16710.96,8184.6,2780508.49,16,235,114.93,46,160,125.84,94,184,126.02, 0.00%, 0.00%,0.00%, 39.58%, 29.17%, 21.87%, 3.12%, 6.25%, 0.00%, 0.00%, 0.00%,0.00%, 31.57%, 55.91%, 6.40%, 0.28%, 5.42%, 0.42%, 0.00%, 0.99%,0.00%, 33.31%, 47.71%, 8.42%, 4.23%, 3.93%, 1.64%, 0.00%, 4.50%,0.00%, 29.95%, 50.67%, 2.50%, 5.84%, 1.52%, 5.04%,0.00%,0.0,420.3,318.8,159.1,1269.1,0.0,3671.8,4.942,36
0,29,False,29, B-SLICE,29,33.0,831424,0,1.03,31.621,39.151,39.366,33.53,55, 27 26 23 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.57%,  0.30%, 16.69%,  2.15%, 27.36%,  3.11%, 38.05%, 10.86%,  0.00%,  0.00%,  0.05%,  0.20%,  0.00%,  0.00%,  0.02%,  0.64%,190061.7,16361.73,9084.37,2937830.81,16,235,115.89,53,161,125.94,93,187,125.64, 0.00%, 0.00%,0.00%, 34.29%, 31.43%, 21.43%, 1.43%, 11.43%, 0.00%, 0.00%, 0.00%,0.00%, 26.08%, 62.52%, 6.95%, 0.39%, 3.54%, 0.52%, 0.00%, 0.23%,0.00%, 30.78%, 59.52%, 4.48%, 2.29%, 2.03%, 0.68%, 0.00%, 1.47%,0.00%, 26.51%, 53.02%, 4.53%, 8.38%, 1.47%, 4.62%,0.00%,0.0,250.3,352.4,183.1,1277.3,0.0,3524.0,4.455,39
0,30,False,31, b-SLICE,30,34.0,314720,0,1.41,31.631,39.267,39.187,33.53,56, 29 27 26 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.17%,  3.18%,  3.50%, 12.98%, 11.43%, 32.76%, 19.03%,  0.00%,  0.04%,  1.08%,  5.91%,  0.01%,  0.33%,  1.94%,  7.52%,191222.19,16124.45,9218.84,580022.12,16,235,115.03,33,158,126.41,93,190,125.23, 0.00%, 4.76%,0.00%, 19.05%, 19.05%, 33.33%, 0.00%, 23.81%, 0.00%, 0.00%, 5.28%,0.00%, 21.54%, 23.58%, 25.61%, 7.72%, 12.09%, 4.17%, 0.00%, 10.48%,0.00%, 26.65%, 23.10%, 12.85%, 14.20%, 6.91%, 5.81%, 0.00%, 19.31%,0.00%, 22.94%, 30.38%, 4.34%, 10.61%, 3.48%, 8.94%,0.00%,0.0,327.2,323.8,159.1,793.8,0.0,3661.3,3.971,36
0,31,False,28, P-SLICE,31,32.0,581520,0,1.16,33.923,40.964,40.852,35.669,52, 27 26 25 23 , -, 0.00%,  0.00%,  0.00%, 2.69%,  3.83%,  3.82%, 4.42%,  4.19%, 15.42%, 6.10%,  4.78%, 33.81%, 0.00%,  0.06%,  0.18%,  2.99%,  0.65%,  7.53%,  0.55%,  7.24%,  0.69%,  0.00%,  0.00%,  0.00%,  0.29%,  0.00%,  0.00%,  0.04%,  0.73%,111416.13,11501.91,7687.43,1056282.36,16,235,116.12,39,168,127.25,93,184,124.63, 0.00%, 0.00%,0.00%, 16.67%, 8.33%, 58.33%, 0.00%, 16.67%, 0.00%, 73.98%, 0.00%,0.00%, 7.45%, 13.92%, 3.16%, 0.35%, 0.98%, 0.14%, 70.76%, 0.12%,0.00%, 16.27%, 11.23%, 0.55%, 0.78%, 0.14%, 0.14%, 75.03%, 1.72%,0.00%, 14.07%, 8.03%, 0.18%, 0.45%, 0.07%, 0.46%,0.00%,0.0,185.0,344.3,159.3,1406.4,0.0,3354.5,4.678,32
1,32,False,32, I-SLICE,0,29.0,910000,0,0.0,35.877,42.08,41.538,37.36,55,  -, -, 0.00%,  0.00%,  0.00%, 1.00%,  2.14%,  1.23%, 2.13%,  2.56%,  8.18%, 6.51%,  3.49%, 33.73%,39.03%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,69149.71,9258.22,5949.49,566924.42,16,235,109.85,40,168,126.77,93,183,124.48, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.62%, 0.00%,0.00%, 6.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.84%, 0.00%,0.00%, 6.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%,0.0,0.0,471.3,0.0,1589.0,0.0,3652.1,5.78,84
1,33,False,33, P-SLICE,1,32.0,814360,0,1.12,32.749,40.198,39.943,34.579,55, 0 , -, 0.00%,  0.00%,  0.00%, 1.42%,  2.50%,  2.02%, 4.11%,  4.50%, 16.13%, 6.91%,  5.63%, 40.55%, 0.00%,  0.04%,  0.06%,  1.66%,  0.09%,  4.79%,  0.20%,  7.71%,  1.22%,  0.00%,  0.00%,  0.01%,  0.41%,  0.00%,  0.00%,  0.00%,  0.04%,144572.17,14020.52,9179.03,1228773.68,16,235,106.04,31,172,125.72,94,185,125.19, 0.00%, 0.00%,0.00%, 14.29%, 28.57%, 28.57%, 0.00%, 28.57%, 0.00%, 77.32%, 0.00%,0.00%, 4.73%, 16.82%, 0.66%, 0.09%, 0.38%, 0.00%, 79.59%, 0.05%,0.00%, 10.04%, 9.67%, 0.40%, 0.07%, 0.16%, 0.02%, 79.43%, 0.67%,0.00%, 10.30%, 7.78%, 0.48%, 0.37%, 0.36%, 0.62%,0.00%,0.0,6.7,297.9,126.5,1184.9,0.0,3647.8,5.252,21
1,34,False,34, P-SLICE,2,32.0,685480,0,1.41,33.895,40.566,40.64,35.572,55, 1 0 , -, 0.00%,  0.00%,  0.00%, 3.23%,  3.91%,  4.40%, 4.33%,  3.50%, 17.45%, 5.86%,  5.31%, 38.48%, 0.00%,  0.04%,  0.05%,  1.41%,  0.22%,  3.80%,  0.13%,  6.88%,  0.64%,  0.00%,  0.00%,  0.02%,  0.35%,  0.00%,  0.00%,  0.00%,  0.00%,112245.35,12380.96,7476.14,1208804.14,17,235,107.68,36,162,125.53,95,181,125.58, 0.00%, 0.00%,0.00%, 20.00%, 20.00%, 20.00%, 0.00%, 40.00%, 0.00%, 87.66%, 0.00%,0.00%, 2.08%, 8.60%, 0.69%, 0.00%, 0.76%, 0.21%, 81.81%, 0.06%,0.00%, 9.16%, 8.56%, 0.06%, 0.00%, 0.24%, 0.12%, 78.79%, 0.55%,0.00%, 11.85%, 7.79%, 0.13%, 0.13%, 0.13%, 0.62%,0.00%,0.0,10.7,284.6,95.3,1370.9,0.0,3783.7,5.939,58
1,35,False,37, b-SLICE,3,34.0,737472,0,1.29,31.684,38.778,39.026,33.488,57, 2 1 ,5 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.28%,  0.87%, 27.83%,  3.43%, 31.75%,  2.49%, 28.24%,  3.54%,  0.00%,  0.00%,  0.04%,  0.15%,  0.00%,  0.00%,  0.08%,  0.30%,188332.99,17663.55,8434.66,3498548.59,18,235,105.88,37,164,125.41,95,187,125.86, 0.00%, 0.00%,0.00%, 36.84%, 22.81%, 14.04%, 3.51%, 21.05%, 1.75%, 0.00%, 0.00%,0.00%, 27.14%, 61.88%, 4.95%, 0.60%, 4.58%, 0.84%, 0.00%, 0.30%,0.00%, 31.80%, 61.32%, 3.24%, 0.75%, 1.60%, 1.00%, 0.00%, 1.04%,0.00%, 37.37%, 53.46%, 0.74%, 2.03%, 0.78%, 4.58%,0.00%,0.0,286.9,311.9,159.2,1303.6,0.0,4229.1,5.316,44
1,36,True,38, b-SLICE,4,34.0,859768,0,1.02,31.044,38.734,38.661,32.957,57, 2 1 ,5 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.94%,  0.65%, 23.62%,  2.01%, 33.27%,  3.08%, 30.48%,  4.50%,  0.00%,  0.00%,  0.00%,  0.75%,  0.00%,  0.00%,  0.06%,  0.65%,218197.73,18590.7,9272.58,4448759.99,17,235,100.12,47,167,125.46,92,182,125.24, 0.00%, 0.00%,0.00%, 38.78%, 20.41%, 21.43%, 3.06%, 14.29%, 2.04%, 0.00%, 0.00%,0.00%, 28.45%, 63.72%, 3.79%, 0.38%, 3.48%, 0.19%, 0.00%, 0.16%,0.00%, 30.67%, 61.35%, 3.08%, 1.19%, 2.75%, 0.78%, 0.00%, 3.02%,0.00%, 35.25%, 51.97%, 1.40%, 2.11%, 1.09%, 5.16%,0.00%,0.0,283.5,345.2,159.2,1368.6,0.0,4254.6,5.119,29
