GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
2,70,False,69, B-SLICE,6,38.0,253312,0,1.68,31.588,41.475,41.443,34.055,54, 3 2 0 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.55%,  0.34%, 18.98%,  1.72%, 20.10%,  4.16%, 34.71%, 10.48%,  0.00%,  0.08%,  0.47%,  1.04%,  0.03%,  0.65%,  1.27%,  5.43%,200335.96,10047.38,13432.89,7027791.28,17,235,159.7,97,199,131.42,79,196,124.93, 0.00%, 2.86%,0.00%, 14.29%, 45.71%, 10.00%, 1.43%, 24.29%, 1.43%, 0.00%, 3.40%,0.00%, 17.23%, 71.36%, 1.52%, 0.18%, 4.98%, 1.33%, 0.00%, 6.14%,0.00%, 25.37%, 53.85%, 3.07%, 0.96%, 6.36%, 4.26%, 0.00%, 10.88%,0.00%, 29.72%, 41.78%, 2.99%, 3.12%, 4.98%, 6.51%,0.00%,0.0,133.1,191.7,87.9,841.5,0.0,3391.8,5.316,65
2,71,False,72, b-SLICE,7,39.0,146488,0,1.2,31.283,41.697,41.608,33.875,56, 6 3 2 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.73%,  0.39%,  6.95%,  3.26%, 13.05%,  9.47%, 26.60%, 16.50%,  0.00%,  0.43%,  1.36%,  6.82%,  0.26%,  2.20%,  3.58%,  8.39%,210177.95,9381.89,10415.91,1050079.21,18,235,153.03,92,200,132.39,81,196,124.02, 0.00%, 18.75%,0.00%, 26.56%, 26.56%, 12.50%, 3.12%, 8.59%, 3.91%, 0.00%, 20.50%,0.00%, 20.67%, 33.45%, 6.64%, 4.29%, 10.00%, 4.45%, 0.00%, 16.78%,0.00%, 28.21%, 22.86%, 5.79%, 2.93%, 16.30%, 7.14%, 0.00%, 23.47%,0.00%, 29.19%, 21.87%, 2.98%, 3.81%, 6.46%, 12.22%,0.00%,0.0,136.5,150.7,74.1,659.0,0.0,3452.8,5.475,104
2,72,True,68, P-SLICE,8,37.0,247232,0,1.43,32.518,42.356,42.288,34.969,51, 3 2 0 , -, 0.00%,  0.00%,  0.00%, 0.82%,  0.90%,  4.57%, 2.48%,  1.98%, 11.24%, 4.81%,  3.49%, 23.50%, 0.00%,  0.20%,  0.05%,  2.37%,  0.50%,  5.04%,  2.42%, 17.98%,  9.19%,  0.00%,  0.03%,  0.96%,  4.39%,  0.00%,  0.26%,  0.70%,  2.11%,159994.99,8288.28,9790.23,1318974.45,20,235,154.71,80,202,133.15,81,195,123.39, 0.00%, 0.00%,0.00%, 18.75%, 62.50%, 6.25%, 0.00%, 12.50%, 0.00%, 66.56%, 3.11%,0.00%, 5.41%, 19.67%, 2.87%, 0.25%, 1.56%, 0.57%, 59.83%, 6.32%,0.00%, 15.00%, 9.63%, 1.59%, 0.41%, 5.46%, 1.74%, 45.34%, 9.26%,0.00%, 21.64%, 10.65%, 2.19%, 2.50%, 3.54%, 4.89%,0.00%,0.0,36.0,197.8,69.6,947.9,0.0,3282.2,5.684,104
2,73,False,73, P-SLICE,9,37.0,174224,0,1.4,35.118,42.894,42.895,37.062,55, 8 6 3 2 , -, 0.00%,  0.00%,  0.00%, 1.93%,  2.60%, 12.64%, 4.09%,  3.08%, 21.05%, 4.70%,  2.75%, 28.88%, 0.00%,  0.05%,  0.02%,  3.25%,  0.14%,  3.47%,  0.41%,  4.36%,  0.34%,  0.00%,  0.00%,  1.01%,  3.37%,  0.00%,  0.17%,  0.24%,  1.45%,90752.5,7264.1,6837.33,1883799.12,25,235,152.81,99,201,133.42,82,197,123.06, 0.00%, 0.00%,0.00%, 0.00%, 66.67%, 0.00%, 0.00%, 33.33%, 0.00%, 82.81%, 0.81%,0.00%, 3.95%, 11.73%, 0.23%, 0.23%, 0.12%, 0.12%, 79.35%, 3.52%,0.00%, 10.56%, 5.42%, 0.24%, 0.17%, 0.54%, 0.20%, 68.42%, 9.07%,0.00%, 17.33%, 4.54%, 0.09%, 0.14%, 0.11%, 0.29%,0.00%,0.0,16.3,237.2,73.1,1104.9,0.0,3518.5,5.374,70
2,74,False,74, P-SLICE,10,37.0,213448,0,1.36,32.667,42.374,42.549,35.116,55, 9 8 6 3 , -, 0.00%,  0.00%,  0.00%, 1.21%,  1.34%,  7.04%, 2.38%,  2.05%, 12.74%, 4.75%,  3.56%, 24.25%, 0.00%,  0.57%,  0.09%,  5.79%,  0.51%,  7.26%,  0.73%, 11.93%,  3.23%,  0.00%,  0.20%,  1.45%,  4.36%,  0.00%,  0.35%,  1.06%,  3.17%,154224.14,7949.12,11698.22,1488898.66,19,235,154.2,90,201,132.64,83,195,123.48, 0.00%, 0.00%,0.00%, 16.67%, 70.00%, 6.67%, 0.00%, 6.67%, 0.00%, 58.37%, 3.35%,0.00%, 9.50%, 25.70%, 0.67%, 0.54%, 0.80%, 1.07%, 57.82%, 8.45%,0.00%, 15.34%, 15.94%, 0.63%, 0.26%, 0.89%, 0.67%, 52.63%, 12.16%,0.00%, 17.57%, 12.41%, 0.44%, 2.22%, 0.43%, 2.13%,0.00%,0.0,68.6,204.9,82.8,874.2,0.0,3535.2,5.104,99
2,75,False,77, b-SLICE,11,39.0,76920,0,1.19,31.655,42.164,43.07,34.395,57, 10 9 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.95%,  1.83%, 11.27%,  6.32%, 15.40%,  7.21%, 18.48%,  8.03%,  0.00%,  1.60%,  2.57%,  6.71%,  0.94%,  3.86%,  5.46%,  8.38%,187832.69,7429.0,15610.76,892932.18,19,235,159.08,99,184,131.65,95,194,124.08, 0.00%, 19.83%,0.00%, 27.27%, 14.05%, 13.64%, 6.20%, 14.46%, 4.55%, 0.00%, 23.69%,0.00%, 23.52%, 25.38%, 8.04%, 6.35%, 6.26%, 6.77%, 0.00%, 23.46%,0.00%, 30.75%, 24.72%, 4.84%, 4.27%, 6.61%, 5.35%, 0.00%, 28.29%,0.00%, 35.38%, 21.27%, 1.83%, 5.19%, 2.49%, 5.56%,0.00%,0.0,329.9,124.6,60.4,520.7,0.0,3694.5,5.507,142
2,76,False,76, B-SLICE,12,38.0,138008,0,1.51,31.723,42.865,43.829,34.629,55, 10 9 6 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.97%,  0.45%, 22.50%,  2.53%, 23.40%,  1.66%, 23.92%,  8.13%,  0.00%,  0.10%,  0.69%,  2.04%,  0.03%,  1.49%,  3.25%,  7.82%,187774.49,6332.49,17651.28,4220186.77,19,235,164.57,103,164,130.89,96,197,124.74, 0.00%, 1.41%,0.00%, 5.63%, 74.65%, 5.63%, 1.41%, 9.15%, 2.11%, 0.00%, 5.98%,0.00%, 17.56%, 66.97%, 3.32%, 1.11%, 1.95%, 3.12%, 0.00%, 12.26%,0.00%, 25.70%, 56.88%, 1.18%, 0.54%, 1.67%, 1.77%, 0.00%, 18.85%,0.00%, 26.79%, 38.82%, 1.85%, 4.96%, 0.76%, 7.97%,0.00%,0.0,250.1,155.3,61.1,709.7,0.0,3577.6,5.803,108
2,77,False,78, b-SLICE,13,39.0,52504,0,1.41,31.367,43.103,44.055,34.42,56, 12 10 9 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.79%,  1.56%, 15.43%,  7.10%, 13.97%,  4.30%, 14.06%,  7.88%,  0.00%,  1.97%,  3.66%,  3.30%,  1.10%,  5.86%,  5.31%, 11.72%,197124.04,5974.57,18181.51,353750.73,16,235,165.3,86,197,130.5,81,194,125.02, 0.00%, 20.17%,0.00%, 15.13%, 36.13%, 8.40%, 1.68%, 13.03%, 5.46%, 0.00%, 25.79%,0.00%, 18.10%, 32.73%, 5.81%, 3.54%, 6.94%, 7.09%, 0.00%, 28.53%,0.00%, 30.57%, 27.22%, 2.47%, 3.06%, 2.91%, 5.24%, 0.00%, 29.60%,0.00%, 33.03%, 21.84%, 1.76%, 4.65%, 1.35%, 7.76%,0.00%,0.0,242.3,130.1,60.4,451.2,0.0,3601.0,4.357,67
2,78,False,75, P-SLICE,14,37.0,187432,0,1.01,32.009,42.688,42.753,34.687,52, 10 9 8 6 , -, 0.00%,  0.00%,  0.00%, 1.14%,  1.00%,  6.09%, 2.63%,  1.51%, 11.11%, 4.33%,  3.65%, 24.03%, 0.00%,  0.41%,  0.15%,  6.12%,  0.70%,  6.18%,  1.26%, 14.10%,  5.80%,  0.00%,  0.12%,  1.22%,  3.79%,  0.00%,  0.35%,  1.31%,  2.99%,175042.5,7451.83,15387.75,1195060.63,16,235,141.28,86,200,132.21,83,196,124.02, 0.00%, 0.00%,0.00%, 25.93%, 48.15%, 5.56%, 1.85%, 11.11%, 7.41%, 53.00%, 3.07%,0.00%, 8.81%, 30.57%, 1.40%, 0.60%, 1.27%, 1.27%, 56.23%, 9.32%,0.00%, 14.13%, 15.66%, 1.38%, 0.46%, 2.10%, 0.73%, 49.30%, 10.44%,0.00%, 21.68%, 9.64%, 1.10%, 2.03%, 2.22%, 3.59%,0.00%,0.0,139.5,180.9,73.6,850.5,0.0,3315.0,5.696,77
2,79,False,79, P-SLICE,15,37.0,179832,1,1.04,33.199,42.18,42.654,35.504,55, 14 12 10 9 , -, 0.00%,  0.00%,  0.00%, 0.70%,  0.49%,  2.83%, 1.45%,  0.89%,  8.01%, 3.58%,  3.69%, 20.31%, 0.00%,  0.73%,  0.26%,  4.94%,  1.02%,  7.59%,  2.56%, 21.50%,  8.39%,  0.00%,  0.32%,  0.83%,  3.96%,  0.09%,  0.81%,  1.38%,  3.67%,137716.72,7737.21,9240.39,694219.14,18,235,127.34,88,198,133.86,90,195,122.51, 0.00%, 8.62%,0.00%, 17.24%, 50.00%, 9.48%, 0.86%, 11.21%, 2.59%, 36.16%, 10.19%,0.00%, 12.39%, 32.09%, 2.89%, 1.70%, 3.31%, 1.27%, 42.33%, 9.02%,0.00%, 22.28%, 15.88%, 3.47%, 0.85%, 4.51%, 1.66%, 38.98%, 10.78%,0.00%, 23.00%, 15.39%, 1.18%, 3.39%, 2.06%, 5.21%,0.00%,0.0,124.5,160.8,60.4,717.5,0.0,3426.4,5.313,37
2,80,False,80, P-SLICE,16,37.0,158952,0,1.6,33.615,42.126,42.981,35.849,55, 15 14 12 10 , -, 0.00%,  0.00%,  0.00%, 0.33%,  0.36%,  4.16%, 1.25%,  1.34%, 11.70%, 4.38%,  4.41%, 29.19%, 0.00%,  0.74%,  0.24%,  3.76%,  0.73%,  5.40%,  1.65%, 14.73%,  5.49%,  0.00%,  0.35%,  0.94%,  3.18%,  0.02%,  0.73%,  1.00%,  3.92%,124847.84,7903.37,8985.67,630643.39,17,235,130.55,98,198,134.74,84,193,121.57, 0.00%, 1.82%,0.00%, 27.27%, 47.27%, 11.82%, 0.91%, 7.27%, 3.64%, 46.60%, 10.30%,0.00%, 10.12%, 26.00%, 2.01%, 0.79%, 3.05%, 1.13%, 57.28%, 7.79%,0.00%, 19.51%, 8.81%, 2.18%, 1.31%, 2.04%, 1.09%, 53.67%, 10.04%,0.00%, 19.25%, 9.29%, 1.09%, 2.43%, 1.16%, 3.08%,0.00%,0.0,124.1,199.9,57.7,790.1,0.0,3464.4,4.464,27
2,81,True,81, P-SLICE,17,37.0,140688,0,1.41,34.045,41.958,42.875,36.138,55, 16 15 14 12 , -, 0.00%,  0.00%,  0.00%, 0.45%,  0.74%,  3.80%, 1.36%,  1.71%,  8.80%, 3.92%,  3.24%, 24.90%, 0.00%,  0.55%,  0.16%,  3.64%,  0.81%,  6.80%,  2.69%, 18.46%,  6.97%,  0.00%,  0.14%,  1.02%,  4.93%,  0.03%,  0.64%,  0.78%,  3.47%,112976.31,7966.72,8098.36,493651.79,18,235,140.15,93,200,136.0,83,195,120.06, 0.00%, 4.65%,0.00%, 23.26%, 51.16%, 10.47%, 3.49%, 6.98%, 0.00%, 48.82%, 7.60%,0.00%, 10.14%, 25.51%, 2.11%, 0.76%, 3.46%, 1.60%, 47.98%, 7.25%,0.00%, 21.76%, 12.13%, 3.80%, 1.64%, 3.17%, 2.27%, 45.05%, 11.82%,0.00%, 21.67%, 11.60%, 1.07%, 2.74%, 1.64%, 4.36%,0.00%,0.0,151.2,179.0,79.0,757.7,0.0,3528.2,5.635,93
2,82,False,82, P-SLICE,18,37.0,149664,0,1.26,34.447,41.675,42.787,36.393,55, 17 16 15 12 , -, 0.00%,  0.00%,  0.00%, 0.96%,  0.75%,  5.49%, 2.43%,  1.75%, 12.34%, 5.61%,  3.84%, 29.65%, 0.00%,  0.40%,  0.08%,  4.72%,  0.43%,  5.25%,  1.07%, 12.53%,  3.16%,  0.00%,  0.11%,  1.02%,  3.99%,  0.02%,  0.68%,  1.05%,  2.69%,103157.8,8432.5,8825.43,627782.64,18,235,139.3,92,199,135.43,82,195,120.56, 0.00%, 3.85%,0.00%, 11.54%, 69.23%, 7.69%, 0.00%, 7.69%, 0.00%, 54.79%, 6.01%,0.00%, 9.87%, 26.04%, 0.64%, 0.50%, 1.86%, 0.29%, 62.01%, 7.77%,0.00%, 16.03%, 10.17%, 1.06%, 0.49%, 2.12%, 0.35%, 58.24%, 9.95%,0.00%, 18.61%, 8.49%, 0.66%, 1.58%, 0.81%, 1.65%,0.00%,0.0,195.6,205.9,71.2,881.5,0.0,3570.7,5.116,88
2,83,False,85, b-SLICE,19,39.0,100624,0,1.71,33.317,41.69,42.461,35.507,57, 18 17 ,21 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.39%,  0.59%, 10.74%,  4.01%, 17.70%,  6.98%, 26.15%,  8.93%,  0.00%,  0.85%,  2.69%,  5.51%,  0.40%,  1.98%,  3.28%,  8.79%,132288.06,8362.44,9810.45,907173.69,17,235,139.31,79,200,134.06,82,195,121.87, 0.00%, 16.67%,0.00%, 19.05%, 39.29%, 7.14%, 1.19%, 16.67%, 0.00%, 0.00%, 16.08%,0.00%, 19.77%, 41.32%, 9.08%, 4.26%, 6.03%, 3.46%, 0.00%, 17.94%,0.00%, 33.84%, 27.21%, 7.48%, 2.98%, 6.38%, 4.17%, 0.00%, 24.71%,0.00%, 35.45%, 24.41%, 2.95%, 5.05%, 1.93%, 5.49%,0.00%,0.0,349.2,145.2,69.5,594.3,0.0,3751.3,4.959,100
2,84,False,86, b-SLICE,20,39.0,90008,0,1.32,32.674,41.525,42.469,35.005,57, 18 17 ,21 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.75%,  0.93%, 17.95%,  4.29%, 18.99%,  6.40%, 20.57%,  7.62%,  0.00%,  1.22%,  1.90%,  3.68%,  0.32%,  2.15%,  3.51%,  8.73%,152034.81,8595.99,12500.3,1474684.04,17,235,147.22,92,200,132.34,83,198,123.59, 0.00%, 10.71%,0.00%, 22.62%, 35.71%, 11.31%, 5.36%, 10.12%, 4.17%, 0.00%, 13.13%,0.00%, 20.39%, 49.72%, 4.75%, 3.49%, 4.54%, 3.98%, 0.00%, 15.84%,0.00%, 28.44%, 36.94%, 4.77%, 2.15%, 5.72%, 6.14%, 0.00%, 24.16%,0.00%, 32.24%, 28.76%, 1.85%, 3.93%, 1.67%, 7.38%,0.00%,0.0,253.4,145.3,69.5,616.9,0.0,3751.1,5.525,95
2,85,False,84, B-SLICE,21,38.0,148008,0,1.16,31.752,42.672,43.638,34.603,54, 18 17 16 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.21%,  0.82%, 29.00%,  3.72%, 25.69%,  3.48%, 21.60%,  5.40%,  0.00%,  0.08%,  0.49%,  2.04%,  0.00%,  0.04%,  1.15%,  4.29%,185708.66,6726.38,18613.97,4415510.26,17,235,161.21,92,176,131.69,93,192,124.64, 0.00%, 0.00%,0.00%, 14.86%, 58.11%, 8.11%, 0.00%, 16.22%, 2.70%, 0.00%, 0.37%,0.00%, 19.68%, 68.62%, 4.79%, 1.06%, 4.30%, 1.18%, 0.00%, 4.73%,0.00%, 25.56%, 59.64%, 0.65%, 1.12%, 6.39%, 1.89%, 0.00%, 13.89%,0.00%, 32.26%, 42.03%, 0.72%, 3.49%, 0.36%, 7.26%,0.00%,0.0,403.0,162.0,67.8,768.9,0.0,3654.0,6.009,70
2,86,False,87, b-SLICE,22,39.0,52688,0,1.26,32.336,42.357,43.36,34.967,56, 21 18 17 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.29%,  1.70%, 15.78%,  7.12%, 14.46%,  5.43%, 14.93%,  6.70%,  0.00%,  1.78%,  2.21%,  4.45%,  0.59%,  4.07%,  7.29%, 11.20%,159921.73,6969.57,14424.26,465728.97,16,235,156.98,96,201,131.91,80,196,124.31, 0.00%, 12.96%,0.00%, 26.85%, 23.15%, 16.67%, 5.56%, 12.04%, 2.78%, 0.00%, 20.35%,0.00%, 21.83%, 33.04%, 8.85%, 6.19%, 4.79%, 4.94%, 0.00%, 28.54%,0.00%, 31.97%, 23.18%, 4.84%, 4.08%, 2.99%, 4.39%, 0.00%, 31.27%,0.00%, 34.66%, 20.68%, 1.65%, 4.70%, 0.85%, 6.19%,0.00%,0.0,122.6,153.0,69.5,487.0,0.0,3726.5,4.725,75
2,87,False,83, P-SLICE,23,37.0,148192,0,1.01,34.134,42.485,43.08,36.296,51, 18 17 16 15 , -, 0.00%,  0.00%,  0.00%, 1.79%,  1.02%,  8.96%, 3.59%,  2.67%, 16.56%, 5.66%,  3.91%, 24.46%, 0.00%,  0.28%,  0.09%,  4.29%,  0.26%,  4.52%,  0.90%, 11.89%,  2.88%,  0.00%,  0.00%,  0.81%,  3.69%,  0.00%,  0.04%,  0.47%,  1.28%,109959.73,7417.95,10529.29,1051067.39,16,235,141.68,98,202,132.9,88,195,122.96, 0.00%, 0.00%,0.00%, 29.41%, 47.06%, 0.00%, 0.00%, 17.65%, 5.88%, 71.97%, 0.26%,0.00%, 5.22%, 20.99%, 0.85%, 0.07%, 0.65%, 0.00%, 72.47%, 4.07%,0.00%, 12.54%, 8.07%, 1.05%, 0.17%, 1.36%, 0.27%, 56.52%, 8.26%,0.00%, 23.16%, 7.27%, 0.98%, 1.40%, 0.96%, 1.45%,0.00%,0.0,292.5,212.0,100.3,939.9,0.0,3442.2,6.023,49
2,88,False,88, P-SLICE,24,37.0,79072,0,1.47,34.54,42.663,43.086,36.623,55, 23 21 18 17 , -, 0.00%,  0.00%,  0.00%, 0.21%,  0.24%,  1.79%, 0.71%,  0.34%,  4.35%, 0.87%,  0.84%,  6.82%, 0.00%,  0.92%,  0.63%,  7.62%,  3.14%, 12.62%,  4.98%, 16.92%,  7.48%,  0.00%,  0.40%,  2.16%,  4.80%,  0.24%,  3.95%,  5.24%, 12.73%,98028.0,6825.38,8555.21,234708.01,16,235,139.22,92,200,133.63,82,195,122.17, 0.00%, 13.24%,0.00%, 19.12%, 32.35%, 11.76%, 2.94%, 16.91%, 3.68%, 12.92%, 25.08%,0.00%, 15.35%, 28.57%, 5.17%, 3.19%, 4.64%, 5.09%, 16.45%, 22.55%,0.00%, 29.29%, 16.53%, 3.21%, 3.61%, 3.29%, 5.06%, 14.62%, 30.01%,0.00%, 26.90%, 15.66%, 1.08%, 3.84%, 1.69%, 6.20%,0.00%,0.0,14.1,153.1,69.5,530.1,0.0,3541.1,4.455,71
2,89,False,90, b-SLICE,25,39.0,109248,0,1.03,33.452,41.404,42.59,35.588,56, 24 23 21 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.19%,  0.53%, 10.09%,  3.68%, 18.45%,  6.20%, 26.53%,  8.08%,  0.00%,  0.61%,  2.97%,  6.65%,  0.29%,  2.01%,  3.81%,  8.92%,130758.27,8770.83,8495.12,1063473.1,16,235,140.62,97,201,134.84,80,196,120.95, 0.00%, 14.47%,0.00%, 31.58%, 27.63%, 9.21%, 1.32%, 9.21%, 6.58%, 0.00%, 15.99%,0.00%, 20.84%, 40.71%, 7.19%, 3.80%, 6.62%, 4.85%, 0.00%, 20.02%,0.00%, 30.81%, 30.88%, 6.76%, 3.40%, 5.08%, 3.05%, 0.00%, 26.78%,0.00%, 28.28%, 31.06%, 2.62%, 5.26%, 1.34%, 4.67%,0.00%,0.0,24.2,158.4,90.2,548.0,0.0,3638.4,3.98,25
2,90,True,89, P-SLICE,26,37.0,157464,0,1.18,34.03,41.695,42.858,36.091,54, 24 23 21 18 , -, 0.00%,  0.00%,  0.00%, 0.83%,  0.72%,  4.62%, 1.79%,  2.17%, 11.05%, 4.17%,  4.45%, 33.04%, 0.00%,  0.53%,  0.12%,  3.07%,  0.78%,  5.10%,  0.84%, 11.61%,  3.45%,  0.00%,  0.12%,  1.19%,  4.74%,  0.00%,  0.33%,  1.48%,  3.78%,113767.74,8205.26,8681.04,626549.7,17,235,139.34,80,178,135.65,89,175,120.35, 0.00%, 0.00%,0.00%, 34.21%, 47.37%, 6.58%, 3.95%, 7.89%, 0.00%, 58.98%, 4.28%,0.00%, 8.57%, 20.76%, 3.21%, 0.91%, 1.89%, 1.40%, 59.54%, 10.59%,0.00%, 16.34%, 10.18%, 1.47%, 0.65%, 0.68%, 0.55%, 59.16%, 12.10%,0.00%, 15.06%, 8.79%, 0.81%, 1.76%, 0.75%, 1.58%,0.00%,0.0,7.8,180.3,58.1,771.2,0.0,3514.3,5.27,32
2,91,False,93, b-SLICE,27,39.0,91944,0,1.23,32.895,41.225,42.091,35.086,57, 26 24 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.82%,  0.64%, 10.16%,  3.58%, 16.44%,  8.13%, 20.16%, 13.76%,  0.00%,  0.82%,  1.75%,  5.71%,  0.23%,  2.29%,  4.04%, 11.47%,145258.1,8956.66,8203.99,561893.8,16,235,133.52,95,201,135.5,81,196,120.66, 0.00%, 13.64%,0.00%, 25.76%, 22.73%, 10.61%, 3.03%, 19.70%, 4.55%, 0.00%, 18.47%,0.00%, 27.63%, 32.67%, 4.35%, 3.74%, 7.40%, 5.73%, 0.00%, 17.69%,0.00%, 34.83%, 22.64%, 5.54%, 4.05%, 8.18%, 7.08%, 0.00%, 29.20%,0.00%, 27.75%, 19.67%, 2.14%, 6.73%, 2.75%, 11.76%,0.00%,0.0,197.1,169.6,99.8,497.9,0.0,3717.7,3.249,55
2,92,False,92, B-SLICE,28,38.0,215992,0,1.1,32.351,40.895,41.889,34.611,55, 26 24 21 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.38%,  0.34%, 13.79%,  2.41%, 22.41%,  5.08%, 32.41%, 12.48%,  0.00%,  0.05%,  0.61%,  2.39%,  0.00%,  0.36%,  1.42%,  5.87%,169184.98,9996.33,9848.12,2094486.6,16,235,129.62,99,177,135.3,88,184,121.17, 0.00%, 0.00%,0.00%, 6.25%, 46.88%, 6.25%, 0.00%, 29.69%, 10.94%, 0.00%, 2.45%,0.00%, 18.48%, 64.54%, 4.69%, 1.29%, 5.10%, 3.46%, 0.00%, 6.43%,0.00%, 23.93%, 53.57%, 3.04%, 1.54%, 7.29%, 4.21%, 0.00%, 13.78%,0.00%, 27.07%, 38.33%, 3.07%, 4.69%, 4.01%, 9.05%,0.00%,0.0,113.6,190.6,92.5,749.7,0.0,3530.3,4.635,45
2,93,False,94, b-SLICE,29,39.0,106792,0,1.13,32.681,41.442,42.644,35.022,56, 28 26 24 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.87%,  0.48%, 10.95%,  4.63%, 19.00%,  7.74%, 24.14%, 10.59%,  0.00%,  0.48%,  2.50%,  6.21%,  0.03%,  1.43%,  2.83%,  8.12%,154283.32,8726.04,7793.79,684344.26,16,235,128.45,91,179,134.97,88,139,121.37, 0.00%, 1.85%,0.00%, 22.22%, 40.74%, 7.41%, 0.00%, 19.44%, 8.33%, 0.00%, 10.92%,0.00%, 20.82%, 41.78%, 9.83%, 3.42%, 9.17%, 4.08%, 0.00%, 15.47%,0.00%, 29.16%, 32.86%, 6.14%, 3.77%, 6.66%, 5.92%, 0.00%, 25.27%,0.00%, 28.01%, 28.05%, 2.31%, 4.87%, 3.32%, 8.17%,0.00%,0.0,88.1,176.5,99.8,507.6,0.0,3517.4,3.287,39
